hour,commit_count
2008-10-02 00:00:00 UTC,12494
2008-10-03 00:00:00 UTC,11019
2008-10-04 00:00:00 UTC,7447
2008-10-05 00:00:00 UTC,8336
2008-10-06 00:00:00 UTC,12370
2008-10-07 00:00:00 UTC,12439
2008-10-08 00:00:00 UTC,12866
2008-10-09 00:00:00 UTC,12906
2008-10-10 00:00:00 UTC,12576
2008-10-11 00:00:00 UTC,7862
2008-10-12 00:00:00 UTC,8772
2008-10-13 00:00:00 UTC,12126
2008-10-14 00:00:00 UTC,12973
2008-10-15 00:00:00 UTC,13532
2008-10-16 00:00:00 UTC,13505
2008-10-17 00:00:00 UTC,12873
2008-10-18 00:00:00 UTC,8318
2008-10-19 00:00:00 UTC,8309
2008-10-20 00:00:00 UTC,13002
2008-10-21 00:00:00 UTC,13496
2008-10-22 00:00:00 UTC,13402
2008-10-23 00:00:00 UTC,13437
2008-10-24 00:00:00 UTC,12553
2008-10-25 00:00:00 UTC,7727
2008-10-26 00:00:00 UTC,8220
2008-10-27 00:00:00 UTC,13310
2008-10-28 00:00:00 UTC,13344
2008-10-29 00:00:00 UTC,13718
2008-10-30 00:00:00 UTC,13021
2008-10-31 00:00:00 UTC,12492
2008-11-01 00:00:00 UTC,8129
2008-11-02 00:00:00 UTC,8560
2008-11-03 00:00:00 UTC,12457
2008-11-04 00:00:00 UTC,13427
2008-11-05 00:00:00 UTC,12400
2008-11-06 00:00:00 UTC,13622
2008-11-07 00:00:00 UTC,14132
2008-11-08 00:00:00 UTC,8317
2008-11-09 00:00:00 UTC,8476
2008-11-10 00:00:00 UTC,12889
2008-11-11 00:00:00 UTC,14588
2008-11-12 00:00:00 UTC,14672
2008-11-13 00:00:00 UTC,13864
2008-11-14 00:00:00 UTC,13122
2008-11-15 00:00:00 UTC,9024
2008-11-16 00:00:00 UTC,8999
2008-11-17 00:00:00 UTC,13560
2008-11-18 00:00:00 UTC,14933
2008-11-19 00:00:00 UTC,14213
2008-11-20 00:00:00 UTC,13588
2008-11-21 00:00:00 UTC,14907
2008-11-22 00:00:00 UTC,8896
2008-11-23 00:00:00 UTC,9260
2008-11-24 00:00:00 UTC,13446
2008-11-25 00:00:00 UTC,14014
2008-11-26 00:00:00 UTC,13882
2008-11-27 00:00:00 UTC,11431
2008-11-28 00:00:00 UTC,10519
2008-11-29 00:00:00 UTC,7705
2008-11-30 00:00:00 UTC,8789
2008-12-01 00:00:00 UTC,12848
2008-12-02 00:00:00 UTC,14831
2008-12-03 00:00:00 UTC,13764
2008-12-04 00:00:00 UTC,13421
2008-12-05 00:00:00 UTC,13992
2008-12-06 00:00:00 UTC,8997
2008-12-07 00:00:00 UTC,9318
2008-12-08 00:00:00 UTC,12696
2008-12-09 00:00:00 UTC,14415
2008-12-10 00:00:00 UTC,14133
2008-12-11 00:00:00 UTC,14873
2008-12-12 00:00:00 UTC,13310
2008-12-13 00:00:00 UTC,9211
2008-12-14 00:00:00 UTC,9031
2008-12-15 00:00:00 UTC,14270
2008-12-16 00:00:00 UTC,14521
2008-12-17 00:00:00 UTC,12946
2008-12-18 00:00:00 UTC,13665
2008-12-19 00:00:00 UTC,13592
2008-12-20 00:00:00 UTC,8236
2008-12-21 00:00:00 UTC,8639
2008-12-22 00:00:00 UTC,12187
2008-12-23 00:00:00 UTC,12292
2008-12-24 00:00:00 UTC,7797
2008-12-25 00:00:00 UTC,5737
2008-12-26 00:00:00 UTC,7517
2008-12-27 00:00:00 UTC,7317
2008-12-28 00:00:00 UTC,7635
2008-12-29 00:00:00 UTC,10176
2008-12-30 00:00:00 UTC,11083
2008-12-31 00:00:00 UTC,9332
2009-01-01 00:00:00 UTC,6383
2009-01-02 00:00:00 UTC,10420
2009-01-03 00:00:00 UTC,9038
2009-01-04 00:00:00 UTC,9650
2009-01-05 00:00:00 UTC,15046
2009-01-06 00:00:00 UTC,15110
2009-01-07 00:00:00 UTC,14428
2009-01-08 00:00:00 UTC,14560
2009-01-09 00:00:00 UTC,14434
2009-01-10 00:00:00 UTC,9749
2009-01-11 00:00:00 UTC,9745
2009-01-12 00:00:00 UTC,14598
2009-01-13 00:00:00 UTC,14809
2009-01-14 00:00:00 UTC,14413
2009-01-15 00:00:00 UTC,14686
2009-01-16 00:00:00 UTC,14397
2009-01-17 00:00:00 UTC,9657
2009-01-18 00:00:00 UTC,10220
2009-01-19 00:00:00 UTC,14565
2009-01-20 00:00:00 UTC,15027
2009-01-21 00:00:00 UTC,15246
2009-01-22 00:00:00 UTC,14891
2009-01-23 00:00:00 UTC,15059
2009-01-24 00:00:00 UTC,10172
2009-01-25 00:00:00 UTC,10823
2009-01-26 00:00:00 UTC,15213
2009-01-27 00:00:00 UTC,16102
2009-01-28 00:00:00 UTC,16309
2009-01-29 00:00:00 UTC,16118
2009-01-30 00:00:00 UTC,14379
2009-01-31 00:00:00 UTC,9914
2009-02-01 00:00:00 UTC,10773
2009-02-02 00:00:00 UTC,14697
2009-02-03 00:00:00 UTC,15600
2009-02-04 00:00:00 UTC,15032
2009-02-05 00:00:00 UTC,15481
2009-02-06 00:00:00 UTC,15014
2009-02-07 00:00:00 UTC,9819
2009-02-08 00:00:00 UTC,10330
2009-02-09 00:00:00 UTC,16087
2009-02-10 00:00:00 UTC,15904
2009-02-11 00:00:00 UTC,15450
2009-02-12 00:00:00 UTC,15865
2009-02-13 00:00:00 UTC,14910
2009-02-14 00:00:00 UTC,10029
2009-02-15 00:00:00 UTC,11075
2009-02-16 00:00:00 UTC,15722
2009-02-17 00:00:00 UTC,17113
2009-02-18 00:00:00 UTC,16106
2009-02-19 00:00:00 UTC,16761
2009-02-20 00:00:00 UTC,15046
2009-02-21 00:00:00 UTC,10886
2009-02-22 00:00:00 UTC,11662
2009-02-23 00:00:00 UTC,16198
2009-02-24 00:00:00 UTC,15846
2009-02-25 00:00:00 UTC,17432
2009-02-26 00:00:00 UTC,16095
2009-02-27 00:00:00 UTC,16409
2009-02-28 00:00:00 UTC,10643
2009-03-01 00:00:00 UTC,11349
2009-03-02 00:00:00 UTC,16354
2009-03-03 00:00:00 UTC,17065
2009-03-04 00:00:00 UTC,17627
2009-03-05 00:00:00 UTC,16604
2009-03-06 00:00:00 UTC,15941
2009-03-07 00:00:00 UTC,10249
2009-03-08 00:00:00 UTC,11012
2009-03-09 00:00:00 UTC,15977
2009-03-10 00:00:00 UTC,15805
2009-03-11 00:00:00 UTC,15683
2009-03-12 00:00:00 UTC,16919
2009-03-13 00:00:00 UTC,16277
2009-03-14 00:00:00 UTC,10669
2009-03-15 00:00:00 UTC,11178
2009-03-16 00:00:00 UTC,16098
2009-03-17 00:00:00 UTC,18660
2009-03-18 00:00:00 UTC,16067
2009-03-19 00:00:00 UTC,16042
2009-03-20 00:00:00 UTC,16114
2009-03-21 00:00:00 UTC,9648
2009-03-22 00:00:00 UTC,10469
2009-03-23 00:00:00 UTC,15842
2009-03-24 00:00:00 UTC,19455
2009-03-25 00:00:00 UTC,17053
2009-03-26 00:00:00 UTC,15653
2009-03-27 00:00:00 UTC,15666
2009-03-28 00:00:00 UTC,10463
2009-03-29 00:00:00 UTC,10454
2009-03-30 00:00:00 UTC,17284
2009-03-31 00:00:00 UTC,16313
2009-04-01 00:00:00 UTC,15497
2009-04-02 00:00:00 UTC,16621
2009-04-03 00:00:00 UTC,17607
2009-04-04 00:00:00 UTC,11572
2009-04-05 00:00:00 UTC,10180
2009-04-06 00:00:00 UTC,16087
2009-04-07 00:00:00 UTC,17524
2009-04-08 00:00:00 UTC,17123
2009-04-09 00:00:00 UTC,15039
2009-04-10 00:00:00 UTC,12886
2009-04-11 00:00:00 UTC,8899
2009-04-12 00:00:00 UTC,9806
2009-04-13 00:00:00 UTC,12864
2009-04-14 00:00:00 UTC,14961
2009-04-15 00:00:00 UTC,15957
2009-04-16 00:00:00 UTC,16053
2009-04-17 00:00:00 UTC,16043
2009-04-18 00:00:00 UTC,10218
2009-04-19 00:00:00 UTC,10369
2009-04-20 00:00:00 UTC,14850
2009-04-21 00:00:00 UTC,16454
2009-04-22 00:00:00 UTC,17550
2009-04-23 00:00:00 UTC,15410
2009-04-24 00:00:00 UTC,15211
2009-04-25 00:00:00 UTC,9546
2009-04-26 00:00:00 UTC,10265
2009-04-27 00:00:00 UTC,15396
2009-04-28 00:00:00 UTC,15677
2009-04-29 00:00:00 UTC,16083
2009-04-30 00:00:00 UTC,16535
2009-05-01 00:00:00 UTC,13480
2009-05-02 00:00:00 UTC,9371
2009-05-03 00:00:00 UTC,10495
2009-05-04 00:00:00 UTC,14670
2009-05-05 00:00:00 UTC,16355
2009-05-06 00:00:00 UTC,16987
2009-05-07 00:00:00 UTC,15840
2009-05-08 00:00:00 UTC,15128
2009-05-09 00:00:00 UTC,9104
2009-05-10 00:00:00 UTC,9074
2009-05-11 00:00:00 UTC,15578
2009-05-12 00:00:00 UTC,16729
2009-05-13 00:00:00 UTC,16274
2009-05-14 00:00:00 UTC,16213
2009-05-15 00:00:00 UTC,15541
2009-05-16 00:00:00 UTC,9415
2009-05-17 00:00:00 UTC,10398
2009-05-18 00:00:00 UTC,16241
2009-05-19 00:00:00 UTC,16557
2009-05-20 00:00:00 UTC,16783
2009-05-21 00:00:00 UTC,14570
2009-05-22 00:00:00 UTC,15336
2009-05-23 00:00:00 UTC,9701
2009-05-24 00:00:00 UTC,9929
2009-05-25 00:00:00 UTC,13420
2009-05-26 00:00:00 UTC,15507
2009-05-27 00:00:00 UTC,16461
2009-05-28 00:00:00 UTC,15928
2009-05-29 00:00:00 UTC,15868
2009-05-30 00:00:00 UTC,9828
2009-05-31 00:00:00 UTC,9355
2009-06-01 00:00:00 UTC,14826
2009-06-02 00:00:00 UTC,15718
2009-06-03 00:00:00 UTC,17458
2009-06-04 00:00:00 UTC,16582
2009-06-05 00:00:00 UTC,15465
2009-06-06 00:00:00 UTC,10443
2009-06-07 00:00:00 UTC,10069
2009-06-08 00:00:00 UTC,15455
2009-06-09 00:00:00 UTC,15677
2009-06-10 00:00:00 UTC,17737
2009-06-11 00:00:00 UTC,16556
2009-06-12 00:00:00 UTC,16381
2009-06-13 00:00:00 UTC,9308
2009-06-14 00:00:00 UTC,9912
2009-06-15 00:00:00 UTC,16674
2009-06-16 00:00:00 UTC,18321
2009-06-17 00:00:00 UTC,18251
2009-06-18 00:00:00 UTC,16924
2009-06-19 00:00:00 UTC,16250
2009-06-20 00:00:00 UTC,9343
2009-06-21 00:00:00 UTC,10559
2009-06-22 00:00:00 UTC,16481
2009-06-23 00:00:00 UTC,22251
2009-06-24 00:00:00 UTC,16666
2009-06-25 00:00:00 UTC,16064
2009-06-26 00:00:00 UTC,15213
2009-06-27 00:00:00 UTC,9752
2009-06-28 00:00:00 UTC,9060
2009-06-29 00:00:00 UTC,15291
2009-06-30 00:00:00 UTC,17238
2009-07-01 00:00:00 UTC,16189
2009-07-02 00:00:00 UTC,16243
2009-07-03 00:00:00 UTC,13276
2009-07-04 00:00:00 UTC,8817
2009-07-05 00:00:00 UTC,9233
2009-07-06 00:00:00 UTC,15053
2009-07-07 00:00:00 UTC,17095
2009-07-08 00:00:00 UTC,16315
2009-07-09 00:00:00 UTC,16341
2009-07-10 00:00:00 UTC,16923
2009-07-11 00:00:00 UTC,9351
2009-07-12 00:00:00 UTC,9713
2009-07-13 00:00:00 UTC,14997
2009-07-14 00:00:00 UTC,16087
2009-07-15 00:00:00 UTC,16343
2009-07-16 00:00:00 UTC,17047
2009-07-17 00:00:00 UTC,15017
2009-07-18 00:00:00 UTC,10035
2009-07-19 00:00:00 UTC,9567
2009-07-20 00:00:00 UTC,15577
2009-07-21 00:00:00 UTC,18118
2009-07-22 00:00:00 UTC,16307
2009-07-23 00:00:00 UTC,16029
2009-07-24 00:00:00 UTC,17010
2009-07-25 00:00:00 UTC,10228
2009-07-26 00:00:00 UTC,10535
2009-07-27 00:00:00 UTC,16353
2009-07-28 00:00:00 UTC,17247
2009-07-29 00:00:00 UTC,16224
2009-07-30 00:00:00 UTC,16448
2009-07-31 00:00:00 UTC,15675
2009-08-01 00:00:00 UTC,9268
2009-08-02 00:00:00 UTC,10393
2009-08-03 00:00:00 UTC,15966
2009-08-04 00:00:00 UTC,17110
2009-08-05 00:00:00 UTC,16780
2009-08-06 00:00:00 UTC,16365
2009-08-07 00:00:00 UTC,15405
2009-08-08 00:00:00 UTC,9677
2009-08-09 00:00:00 UTC,9902
2009-08-10 00:00:00 UTC,16757
2009-08-11 00:00:00 UTC,17588
2009-08-12 00:00:00 UTC,16211
2009-08-13 00:00:00 UTC,18834
2009-08-14 00:00:00 UTC,17908
2009-08-15 00:00:00 UTC,9860
2009-08-16 00:00:00 UTC,10236
2009-08-17 00:00:00 UTC,16955
2009-08-18 00:00:00 UTC,16970
2009-08-19 00:00:00 UTC,17107
2009-08-20 00:00:00 UTC,17796
2009-08-21 00:00:00 UTC,15961
2009-08-22 00:00:00 UTC,10503
2009-08-23 00:00:00 UTC,10720
2009-08-24 00:00:00 UTC,18740
2009-08-25 00:00:00 UTC,16956
2009-08-26 00:00:00 UTC,17363
2009-08-27 00:00:00 UTC,16943
2009-08-28 00:00:00 UTC,18935
2009-08-29 00:00:00 UTC,9791
2009-08-30 00:00:00 UTC,10190
2009-08-31 00:00:00 UTC,16928
2009-09-01 00:00:00 UTC,18029
2009-09-02 00:00:00 UTC,17537
2009-09-03 00:00:00 UTC,17699
2009-09-04 00:00:00 UTC,17025
2009-09-05 00:00:00 UTC,9840
2009-09-06 00:00:00 UTC,10011
2009-09-07 00:00:00 UTC,14646
2009-09-08 00:00:00 UTC,18377
2009-09-09 00:00:00 UTC,17313
2009-09-10 00:00:00 UTC,17774
2009-09-11 00:00:00 UTC,18582
2009-09-12 00:00:00 UTC,9632
2009-09-13 00:00:00 UTC,9727
2009-09-14 00:00:00 UTC,16095
2009-09-15 00:00:00 UTC,19161
2009-09-16 00:00:00 UTC,17438
2009-09-17 00:00:00 UTC,17631
2009-09-18 00:00:00 UTC,16138
2009-09-19 00:00:00 UTC,10719
2009-09-20 00:00:00 UTC,9923
2009-09-21 00:00:00 UTC,17050
2009-09-22 00:00:00 UTC,18521
2009-09-23 00:00:00 UTC,18349
2009-09-24 00:00:00 UTC,17378
2009-09-25 00:00:00 UTC,15849
2009-09-26 00:00:00 UTC,10556
2009-09-27 00:00:00 UTC,10791
2009-09-28 00:00:00 UTC,17910
2009-09-29 00:00:00 UTC,18379
2009-09-30 00:00:00 UTC,18531
2009-10-01 00:00:00 UTC,17864
2009-10-02 00:00:00 UTC,16647
2009-10-03 00:00:00 UTC,10216
2009-10-04 00:00:00 UTC,10325
2009-10-05 00:00:00 UTC,16753
2009-10-06 00:00:00 UTC,18078
2009-10-07 00:00:00 UTC,18611
2009-10-08 00:00:00 UTC,18369
2009-10-09 00:00:00 UTC,17477
2009-10-10 00:00:00 UTC,10874
2009-10-11 00:00:00 UTC,10969
2009-10-12 00:00:00 UTC,16861
2009-10-13 00:00:00 UTC,17241
2009-10-14 00:00:00 UTC,18911
2009-10-15 00:00:00 UTC,18157
2009-10-16 00:00:00 UTC,17892
2009-10-17 00:00:00 UTC,10754
2009-10-18 00:00:00 UTC,11396
2009-10-19 00:00:00 UTC,17416
2009-10-20 00:00:00 UTC,19140
2009-10-21 00:00:00 UTC,17932
2009-10-22 00:00:00 UTC,18400
2009-10-23 00:00:00 UTC,17099
2009-10-24 00:00:00 UTC,11171
2009-10-25 00:00:00 UTC,10817
2009-10-26 00:00:00 UTC,18074
2009-10-27 00:00:00 UTC,19469
2009-10-28 00:00:00 UTC,18059
2009-10-29 00:00:00 UTC,17408
2009-10-30 00:00:00 UTC,16919
2009-10-31 00:00:00 UTC,10672
2009-11-01 00:00:00 UTC,10471
2009-11-02 00:00:00 UTC,17408
2009-11-03 00:00:00 UTC,17990
2009-11-04 00:00:00 UTC,19468
2009-11-05 00:00:00 UTC,18692
2009-11-06 00:00:00 UTC,18478
2009-11-07 00:00:00 UTC,11853
2009-11-08 00:00:00 UTC,12009
2009-11-09 00:00:00 UTC,17223
2009-11-10 00:00:00 UTC,19258
2009-11-11 00:00:00 UTC,18185
2009-11-12 00:00:00 UTC,18060
2009-11-13 00:00:00 UTC,20123
2009-11-14 00:00:00 UTC,11256
2009-11-15 00:00:00 UTC,12148
2009-11-16 00:00:00 UTC,17814
2009-11-17 00:00:00 UTC,18205
2009-11-18 00:00:00 UTC,19206
2009-11-19 00:00:00 UTC,19012
2009-11-20 00:00:00 UTC,19793
2009-11-21 00:00:00 UTC,11623
2009-11-22 00:00:00 UTC,12601
2009-11-23 00:00:00 UTC,17697
2009-11-24 00:00:00 UTC,18803
2009-11-25 00:00:00 UTC,19038
2009-11-26 00:00:00 UTC,15097
2009-11-27 00:00:00 UTC,13911
2009-11-28 00:00:00 UTC,10697
2009-11-29 00:00:00 UTC,11325
2009-11-30 00:00:00 UTC,18005
2009-12-01 00:00:00 UTC,18964
2009-12-02 00:00:00 UTC,18713
2009-12-03 00:00:00 UTC,20284
2009-12-04 00:00:00 UTC,20990
2009-12-05 00:00:00 UTC,12451
2009-12-06 00:00:00 UTC,11413
2009-12-07 00:00:00 UTC,17964
2009-12-08 00:00:00 UTC,18916
2009-12-09 00:00:00 UTC,18879
2009-12-10 00:00:00 UTC,18859
2009-12-11 00:00:00 UTC,18229
2009-12-12 00:00:00 UTC,11553
2009-12-13 00:00:00 UTC,12102
2009-12-14 00:00:00 UTC,18108
2009-12-15 00:00:00 UTC,18349
2009-12-16 00:00:00 UTC,19081
2009-12-17 00:00:00 UTC,18916
2009-12-18 00:00:00 UTC,17661
2009-12-19 00:00:00 UTC,11286
2009-12-20 00:00:00 UTC,11754
2009-12-21 00:00:00 UTC,16346
2009-12-22 00:00:00 UTC,17147
2009-12-23 00:00:00 UTC,15484
2009-12-24 00:00:00 UTC,10207
2009-12-25 00:00:00 UTC,7187
2009-12-26 00:00:00 UTC,8175
2009-12-27 00:00:00 UTC,9624
2009-12-28 00:00:00 UTC,19374
2009-12-29 00:00:00 UTC,13702
2009-12-30 00:00:00 UTC,13833
2009-12-31 00:00:00 UTC,11422
2010-01-01 00:00:00 UTC,9350
2010-01-02 00:00:00 UTC,11058
2010-01-03 00:00:00 UTC,11583
2010-01-04 00:00:00 UTC,16824
2010-01-05 00:00:00 UTC,18680
2010-01-06 00:00:00 UTC,18410
2010-01-07 00:00:00 UTC,19519
2010-01-08 00:00:00 UTC,18980
2010-01-09 00:00:00 UTC,12613
2010-01-10 00:00:00 UTC,14188
2010-01-11 00:00:00 UTC,19389
2010-01-12 00:00:00 UTC,20484
2010-01-13 00:00:00 UTC,20646
2010-01-14 00:00:00 UTC,20302
2010-01-15 00:00:00 UTC,19656
2010-01-16 00:00:00 UTC,13158
2010-01-17 00:00:00 UTC,13160
2010-01-18 00:00:00 UTC,18249
2010-01-19 00:00:00 UTC,19770
2010-01-20 00:00:00 UTC,20222
2010-01-21 00:00:00 UTC,19214
2010-01-22 00:00:00 UTC,18515
2010-01-23 00:00:00 UTC,13188
2010-01-24 00:00:00 UTC,13197
2010-01-25 00:00:00 UTC,19253
2010-01-26 00:00:00 UTC,20704
2010-01-27 00:00:00 UTC,20098
2010-01-28 00:00:00 UTC,19530
2010-01-29 00:00:00 UTC,19572
2010-01-30 00:00:00 UTC,12596
2010-01-31 00:00:00 UTC,13520
2010-02-01 00:00:00 UTC,19117
2010-02-02 00:00:00 UTC,20008
2010-02-03 00:00:00 UTC,21272
2010-02-04 00:00:00 UTC,20592
2010-02-05 00:00:00 UTC,20427
2010-02-06 00:00:00 UTC,12937
2010-02-07 00:00:00 UTC,13611
2010-02-08 00:00:00 UTC,20112
2010-02-09 00:00:00 UTC,21594
2010-02-10 00:00:00 UTC,21629
2010-02-11 00:00:00 UTC,20235
2010-02-12 00:00:00 UTC,20014
2010-02-13 00:00:00 UTC,14236
2010-02-14 00:00:00 UTC,12742
2010-02-15 00:00:00 UTC,19015
2010-02-16 00:00:00 UTC,21374
2010-02-17 00:00:00 UTC,22033
2010-02-18 00:00:00 UTC,21011
2010-02-19 00:00:00 UTC,20209
2010-02-20 00:00:00 UTC,13160
2010-02-21 00:00:00 UTC,13774
2010-02-22 00:00:00 UTC,20811
2010-02-23 00:00:00 UTC,22859
2010-02-24 00:00:00 UTC,22467
2010-02-25 00:00:00 UTC,21795
2010-02-26 00:00:00 UTC,22580
2010-02-27 00:00:00 UTC,14197
2010-02-28 00:00:00 UTC,16079
2010-03-01 00:00:00 UTC,22004
2010-03-02 00:00:00 UTC,21740
2010-03-03 00:00:00 UTC,21947
2010-03-04 00:00:00 UTC,22103
2010-03-05 00:00:00 UTC,20086
2010-03-06 00:00:00 UTC,13499
2010-03-07 00:00:00 UTC,12936
2010-03-08 00:00:00 UTC,20642
2010-03-09 00:00:00 UTC,21417
2010-03-10 00:00:00 UTC,21524
2010-03-11 00:00:00 UTC,20692
2010-03-12 00:00:00 UTC,19910
2010-03-13 00:00:00 UTC,12494
2010-03-14 00:00:00 UTC,12896
2010-03-15 00:00:00 UTC,20015
2010-03-16 00:00:00 UTC,20527
2010-03-17 00:00:00 UTC,21449
2010-03-18 00:00:00 UTC,21218
2010-03-19 00:00:00 UTC,19407
2010-03-20 00:00:00 UTC,12759
2010-03-21 00:00:00 UTC,13579
2010-03-22 00:00:00 UTC,19433
2010-03-23 00:00:00 UTC,21006
2010-03-24 00:00:00 UTC,19990
2010-03-25 00:00:00 UTC,21003
2010-03-26 00:00:00 UTC,20418
2010-03-27 00:00:00 UTC,12652
2010-03-28 00:00:00 UTC,12338
2010-03-29 00:00:00 UTC,19916
2010-03-30 00:00:00 UTC,21649
2010-03-31 00:00:00 UTC,20742
2010-04-01 00:00:00 UTC,19492
2010-04-02 00:00:00 UTC,17038
2010-04-03 00:00:00 UTC,11881
2010-04-04 00:00:00 UTC,11608
2010-04-05 00:00:00 UTC,16383
2010-04-06 00:00:00 UTC,21647
2010-04-07 00:00:00 UTC,21049
2010-04-08 00:00:00 UTC,19859
2010-04-09 00:00:00 UTC,19567
2010-04-10 00:00:00 UTC,11853
2010-04-11 00:00:00 UTC,13783
2010-04-12 00:00:00 UTC,19573
2010-04-13 00:00:00 UTC,19832
2010-04-14 00:00:00 UTC,19876
2010-04-15 00:00:00 UTC,20108
2010-04-16 00:00:00 UTC,19960
2010-04-17 00:00:00 UTC,10540
2010-04-18 00:00:00 UTC,12148
2010-04-19 00:00:00 UTC,19283
2010-04-20 00:00:00 UTC,20431
2010-04-21 00:00:00 UTC,21520
2010-04-22 00:00:00 UTC,20749
2010-04-23 00:00:00 UTC,19283
2010-04-24 00:00:00 UTC,11533
2010-04-25 00:00:00 UTC,12265
2010-04-26 00:00:00 UTC,19968
2010-04-27 00:00:00 UTC,21358
2010-04-28 00:00:00 UTC,21515
2010-04-29 00:00:00 UTC,20785
2010-04-30 00:00:00 UTC,18790
2010-05-01 00:00:00 UTC,11523
2010-05-02 00:00:00 UTC,12969
2010-05-03 00:00:00 UTC,19102
2010-05-04 00:00:00 UTC,20888
2010-05-05 00:00:00 UTC,20302
2010-05-06 00:00:00 UTC,21136
2010-05-07 00:00:00 UTC,19013
2010-05-08 00:00:00 UTC,10976
2010-05-09 00:00:00 UTC,11414
2010-05-10 00:00:00 UTC,19319
2010-05-11 00:00:00 UTC,24937
2010-05-12 00:00:00 UTC,24487
2010-05-13 00:00:00 UTC,19224
2010-05-14 00:00:00 UTC,19890
2010-05-15 00:00:00 UTC,11774
2010-05-16 00:00:00 UTC,13094
2010-05-17 00:00:00 UTC,20608
2010-05-18 00:00:00 UTC,22367
2010-05-19 00:00:00 UTC,25042
2010-05-20 00:00:00 UTC,21240
2010-05-21 00:00:00 UTC,21279
2010-05-22 00:00:00 UTC,10789
2010-05-23 00:00:00 UTC,11561
2010-05-24 00:00:00 UTC,19807
2010-05-25 00:00:00 UTC,22919
2010-05-26 00:00:00 UTC,23570
2010-05-27 00:00:00 UTC,21822
2010-05-28 00:00:00 UTC,19741
2010-05-29 00:00:00 UTC,12168
2010-05-30 00:00:00 UTC,12047
2010-05-31 00:00:00 UTC,17421
2010-06-01 00:00:00 UTC,19986
2010-06-02 00:00:00 UTC,23092
2010-06-03 00:00:00 UTC,20747
2010-06-04 00:00:00 UTC,20158
2010-06-05 00:00:00 UTC,11195
2010-06-06 00:00:00 UTC,12263
2010-06-07 00:00:00 UTC,20002
2010-06-08 00:00:00 UTC,20285
2010-06-09 00:00:00 UTC,21279
2010-06-10 00:00:00 UTC,19952
2010-06-11 00:00:00 UTC,20427
2010-06-12 00:00:00 UTC,11898
2010-06-13 00:00:00 UTC,11837
2010-06-14 00:00:00 UTC,19151
2010-06-15 00:00:00 UTC,21339
2010-06-16 00:00:00 UTC,20669
2010-06-17 00:00:00 UTC,19951
2010-06-18 00:00:00 UTC,19865
2010-06-19 00:00:00 UTC,11710
2010-06-20 00:00:00 UTC,11711
2010-06-21 00:00:00 UTC,20104
2010-06-22 00:00:00 UTC,21681
2010-06-23 00:00:00 UTC,20491
2010-06-24 00:00:00 UTC,20882
2010-06-25 00:00:00 UTC,18154
2010-06-26 00:00:00 UTC,11082
2010-06-27 00:00:00 UTC,10744
2010-06-28 00:00:00 UTC,19900
2010-06-29 00:00:00 UTC,20788
2010-06-30 00:00:00 UTC,20851
2010-07-01 00:00:00 UTC,19670
2010-07-02 00:00:00 UTC,18113
2010-07-03 00:00:00 UTC,10034
2010-07-04 00:00:00 UTC,10459
2010-07-05 00:00:00 UTC,17772
2010-07-06 00:00:00 UTC,19499
2010-07-07 00:00:00 UTC,20244
2010-07-08 00:00:00 UTC,20469
2010-07-09 00:00:00 UTC,19026
2010-07-10 00:00:00 UTC,10845
2010-07-11 00:00:00 UTC,10971
2010-07-12 00:00:00 UTC,19012
2010-07-13 00:00:00 UTC,20342
2010-07-14 00:00:00 UTC,20495
2010-07-15 00:00:00 UTC,20268
2010-07-16 00:00:00 UTC,21469
2010-07-17 00:00:00 UTC,11033
2010-07-18 00:00:00 UTC,11233
2010-07-19 00:00:00 UTC,19950
2010-07-20 00:00:00 UTC,22996
2010-07-21 00:00:00 UTC,23068
2010-07-22 00:00:00 UTC,22782
2010-07-23 00:00:00 UTC,20927
2010-07-24 00:00:00 UTC,12055
2010-07-25 00:00:00 UTC,11776
2010-07-26 00:00:00 UTC,21890
2010-07-27 00:00:00 UTC,23096
2010-07-28 00:00:00 UTC,22248
2010-07-29 00:00:00 UTC,22976
2010-07-30 00:00:00 UTC,19832
2010-07-31 00:00:00 UTC,11896
2010-08-01 00:00:00 UTC,11776
2010-08-02 00:00:00 UTC,22041
2010-08-03 00:00:00 UTC,21485
2010-08-04 00:00:00 UTC,21595
2010-08-05 00:00:00 UTC,21337
2010-08-06 00:00:00 UTC,20092
2010-08-07 00:00:00 UTC,12302
2010-08-08 00:00:00 UTC,12126
2010-08-09 00:00:00 UTC,20756
2010-08-10 00:00:00 UTC,23890
2010-08-11 00:00:00 UTC,22955
2010-08-12 00:00:00 UTC,22196
2010-08-13 00:00:00 UTC,20662
2010-08-14 00:00:00 UTC,13691
2010-08-15 00:00:00 UTC,13989
2010-08-16 00:00:00 UTC,26994
2010-08-17 00:00:00 UTC,22546
2010-08-18 00:00:00 UTC,23098
2010-08-19 00:00:00 UTC,22463
2010-08-20 00:00:00 UTC,21796
2010-08-21 00:00:00 UTC,13502
2010-08-22 00:00:00 UTC,12906
2010-08-23 00:00:00 UTC,22125
2010-08-24 00:00:00 UTC,23824
2010-08-25 00:00:00 UTC,23889
2010-08-26 00:00:00 UTC,23632
2010-08-27 00:00:00 UTC,21203
2010-08-28 00:00:00 UTC,13095
2010-08-29 00:00:00 UTC,13817
2010-08-30 00:00:00 UTC,22146
2010-08-31 00:00:00 UTC,23343
